language,filename,blank,comment,code,"github.com/AlDanial/cloc v 2.06  T=4.77 s (725.3 files/s 185982.2 lines/s)"
SQL,supabase/migrations_archive/pre_20260527/20260311120000_bulletproof_detail_inserts.sql,58,50,589
TypeScript,src/app/golf/(onboarding)/coach/page.tsx,65,34,588
TypeScript,src/app/golf/(dashboard)/FairwayDashboardShell.tsx,44,148,585
SQL,supabase/migrations_archive/pre_20260527/20260421000006_admin_rollups_b.sql,49,77,582
SQL,supabase/migrations_archive/pre_20260527/20260312040122_fix_18_hole_stats_cache.sql,33,12,577
TypeScript,supabase/functions/process-task-reminders/index.ts,91,82,576
TypeScript,src/app/golf/admin/crm/components/QuickActionsPanel.tsx,47,15,575
TypeScript,src/app/golf/actions/insight-management.ts,102,91,573
TypeScript,src/components/fairway/pages/announcements/FairwayCreateAnnouncement.tsx,42,42,573
TypeScript,src/app/lifting/(dashboard)/dashboard/today/page.tsx,70,36,571
TypeScript,src/lib/baseball/coachhelm/engine-run.ts,56,213,571
TypeScript,src/app/baseball/actions/signals.ts,63,210,570
TypeScript,src/components/baseball/practice-planner/PracticeRecapPanel.tsx,36,46,570
TypeScript,src/components/fairway/pages/rounds-new/FairwayCoursePicker.tsx,46,82,565
TypeScript,src/app/baseball/actions/practice.ts,85,186,564
TypeScript,src/app/baseball/actions/stats.ts,130,135,561
TypeScript,src/lib/types/index.ts,90,106,561
TypeScript,src/app/golf/actions/attendance.ts,80,161,560
TypeScript,src/app/golf/actions/__tests__/insight-delivery-themes.test.ts,82,129,559
TypeScript,src/components/ui/select.tsx,31,8,558
TypeScript,src/lib/coachhelm/v2/mining/shot-pattern-miner.ts,108,200,558
TypeScript,src/test/golf/actions/insight-delivery.test.ts,57,103,558
TypeScript,src/components/golf/classes/AddClassModal.tsx,51,57,557
TypeScript,src/components/lifting/exercises/ExerciseLibraryClient.tsx,43,31,554
TypeScript,src/components/fairway/pages/team/FairwayTeamSettings.tsx,38,68,550
TypeScript,src/lib/offline/shot-storage.ts,130,134,549
TypeScript,src/components/golf/OfflineSyncStatus.tsx,48,60,547
TypeScript,src/components/layout/sidebar.tsx,38,57,546
TypeScript,src/components/baseball/postgame/PostgameReviewClient.tsx,26,39,544
TypeScript,src/app/baseball/actions/teams.ts,91,98,543
TypeScript,src/app/golf/(dashboard)/dashboard/coachhelm/components/PlayerCoachHelmDashboard.tsx,35,71,543
TypeScript,src/app/golf/actions/task-reminders.ts,96,127,543
TypeScript,src/components/baseball/passport/PlayerPassportCard.tsx,41,59,539
TypeScript,src/app/golf/admin/components/CoachIntelligenceCard.tsx,21,4,536
TypeScript,src/components/golf/courses/CourseDetailDrawer.tsx,33,16,535
TypeScript,src/app/golf/admin/components/tracer/tracer-utils.ts,83,83,532
TypeScript,src/app/baseball/(dashboard)/dashboard/events/page.tsx,46,30,530
TypeScript,src/components/golf/stats/sections/DispersionStats.tsx,40,3,530
TypeScript,src/components/golf/coachhelm/analytics/PredictionAccuracyPanel.tsx,30,25,529
TypeScript,src/app/golf/admin/components/PeopleTab.tsx,40,28,525
TypeScript,src/components/fairway/pages/rounds/FairwayRoundsLibrary.tsx,41,92,525
TypeScript,src/test/lib/coachhelm/v3/goals/suggestion-writer.test.ts,53,61,525
TypeScript,src/app/baseball/actions/videos.ts,65,68,524
TypeScript,src/app/golf/actions/__tests__/attendance.test.ts,85,60,523
TypeScript,src/components/golf/coachhelm/insights/InsightFiltersPanel.tsx,42,20,523
TypeScript,src/components/baseball/performance/PlayerLiftSessionClient.tsx,31,63,522
TypeScript,src/components/golf/dashboard/premium-components.tsx,43,62,517
TypeScript,src/app/golf/(dashboard)/dashboard/stats/team/team-stats-table.tsx,42,28,516
TypeScript,src/lib/golf/strokes-gained.ts,84,141,515
TypeScript,src/lib/coachhelm/v2/types.ts,126,174,514
TypeScript,scripts/ui-intelligence/generate-screenshot-index.ts,74,50,512
TypeScript,src/components/lifting/sessions/LiveWeightRoomClient.tsx,34,34,512
TypeScript,src/app/baseball/(dashboard)/dashboard/college-interest/CollegeInterestClient.tsx,41,18,509
SQL,supabase/migrations_archive/pre_20260527/035_all_triggers_functions.sql,81,97,509
TypeScript,src/app/baseball/actions/documents.ts,99,63,506
TypeScript,src/lib/coachhelm/v2/mining/course-management.ts,53,49,506
TypeScript,src/app/golf/admin/components/ActivityFeed.tsx,43,1,503
TypeScript,src/components/baseball/stat-visuals/DataQualityVisuals.tsx,32,33,501
TypeScript,src/components/baseball/signals/SignalInboxClient.tsx,30,27,500
TypeScript,src/components/fairway/pages/qualifiers/FairwayQualifierDetail.tsx,48,74,500
TypeScript,src/lib/lifting/adapters/baseball-view-adapter.ts,39,81,500
TypeScript,src/components/panels/TeamPeekPanel.tsx,38,13,499
TypeScript,src/lib/coachhelm/v2/mining/approach-analytics.ts,66,115,497
TypeScript,src/app/golf/(dashboard)/dashboard/components/CoachDashboard.tsx,34,23,496
SQL,supabase/migrations_archive/pre_20260527/062_coachhelm_complete_schema.sql,143,123,495
TypeScript,src/app/baseball/actions/practice-effectiveness.ts,59,122,494
TypeScript,src/app/golf/(dashboard)/dashboard/my-development/page.tsx,33,49,493
TypeScript,src/stores/offline-sync-store.ts,107,97,493
TypeScript,src/components/fairway/pages/player-game/FairwayPlayerGameFingerprint.tsx,47,79,490
TypeScript,src/components/fairway/pages/roster/FairwayJoinRequests.tsx,55,96,489
TypeScript,src/components/golf/coachhelm/analytics/PatternImpactPanel.tsx,35,17,489
TypeScript,src/components/lifting/soreness/SorenessScheduleBuilder.tsx,33,17,489
TypeScript,src/components/baseball/performance/LiftBuilderClient.tsx,42,71,487
TypeScript,src/components/baseball/performance/PerformanceCommandCenter.tsx,25,22,487
TypeScript,src/components/baseball/stat-visuals/SpeedArmVisuals.tsx,47,67,487
TypeScript,src/app/golf/admin/crm/components/resend/EmailDetailPanel.tsx,34,18,486
TypeScript,src/app/baseball/actions/discover.ts,90,96,485
TypeScript,src/app/baseball/actions/insights.ts,78,107,485
TypeScript,src/components/baseball/practice-effectiveness/PracticeEffectivenessClient.tsx,36,29,484
TypeScript,src/components/baseball/command-center/analytics/GameVsPracticePanel.tsx,50,28,481
TypeScript,src/components/baseball/position-planner/PlayerQuickView.tsx,28,6,480
TypeScript,src/lib/coachhelm/v2/prediction/team-forecaster.ts,72,65,480
SQL,supabase/migrations/20260625000090_helm_lifting_soreness_weight_nutrition.sql,109,154,478
TypeScript,src/components/coach/discover/PlayerCard.tsx,38,6,476
